catchment_id Year Mnth Day Hr dayl(s) prcp(mm/day) srad(W/m2) swe(mm) tmax(C) tmin(C) vp(Pa) pet(mm/day)
08196000 2011 8 5 12 43200 0.000 320.027 0 38.682 23.815 1736.009 3.635
08196000 2011 8 6 12 43200 0.000 321.226 0 38.913 23.784 1769.637 3.675
08196000 2011 8 7 12 43200 0.000 287.156 0 41.642 23.181 1700.853 4.152
08196000 2011 8 8 12 43200 10.489 234.876 0 41.100 23.880 1958.497 4.016
08196000 2011 8 9 12 43200 19.117 303.639 0 40.764 23.060 2143.803 4.023
08196000 2011 8 10 12 43200 1.593 312.900 0 36.636 24.114 2100.700 3.274
08198500 2011 8 1 12 43200 0.000 330.230 0 35.376 22.205 1863.596 3.261
08198500 2011 8 2 12 43200 0.000 322.523 0 37.210 22.366 1591.515 3.539
08198500 2011 8 3 12 43200 0.000 313.653 0 36.658 23.678 1954.154 3.337
08198500 2011 8 4 12 43200 0.000 309.209 0 37.979 23.091 1906.424 3.603
08198500 2011 8 5 12 43200 0.000 319.873 0 38.737 23.375 1751.437 3.701
08198500 2011 8 6 12 43200 0.000 320.587 0 39.152 23.279 1822.886 3.775
08198500 2011 8 7 12 43200 0.000 268.978 0 41.133 22.890 1799.534 4.116
08198500 2011 8 8 12 43200 5.162 231.683 0 41.074 23.424 1977.252 4.069
08198500 2011 8 9 12 43200 12.723 303.598 0 41.066 22.665 2140.787 4.121
08198500 2011 8 10 12 43200 0.275 313.059 0 36.983 23.623 2064.694 3.396
08200000 2011 8 1 12 43200 0.000 329.379 0 35.695 22.229 1888.963 3.285
08200000 2011 8 2 12 43200 0.000 321.208 0 37.444 22.557 1631.089 3.534
08200000 2011 8 3 12 43200 0.000 315.727 0 36.791 23.762 1957.582 3.326
08200000 2011 8 4 12 43200 0.000 301.632 0 38.314 23.143 1927.409 3.624
08200000 2011 8 5 12 43200 0.000 319.190 0 38.989 23.203 1772.967 3.727
08200000 2011 8 6 12 43200 0.000 319.644 0 39.530 22.936 1859.032 3.832
08200000 2011 8 7 12 43200 0.000 255.644 0 41.001 22.844 1853.928 4.067
08200000 2011 8 8 12 43200 2.508 230.134 0 41.368 23.066 2005.544 4.109
08200000 2011 8 9 12 43200 8.828 304.125 0 41.287 22.537 2138.186 4.132
08200000 2011 8 10 12 43200 0.011 312.440 0 36.785 23.287 2086.536 3.368
08202700 2011 8 1 12 43200 0.000 328.957 0 35.805 22.584 1920.948 3.291
08202700 2011 8 2 12 43200 0.000 320.820 0 37.700 22.804 1653.677 3.576
08202700 2011 8 3 12 43200 0.000 315.188 0 37.145 24.051 1995.028 3.378
08202700 2011 8 4 12 43200 0.000 312.311 0 38.664 23.597 1931.779 3.665
08202700 2011 8 5 12 43200 0.000 318.739 0 39.188 23.591 1794.134 3.750
08202700 2011 8 6 12 43200 0.000 320.263 0 39.576 23.432 1869.808 3.824
08202700 2011 8 7 12 43200 0.000 263.985 0 41.529 23.077 1863.366 4.158
08202700 2011 8 8 12 43200 2.178 247.917 0 42.168 23.408 2024.363 4.235
08202700 2011 8 9 12 43200 7.310 303.895 0 41.699 22.923 2158.277 4.195
08202700 2011 8 10 12 43200 0.094 311.617 0 36.981 23.654 2096.891 3.387
08267500 2011 8 1 12 43200 22.793 283.888 0 19.810 11.548 1336.961 1.435
08267500 2011 8 2 12 43200 3.723 214.910 0 23.247 10.949 1254.100 1.827
08267500 2011 8 3 12 43200 1.826 254.137 0 23.885 12.493 1204.308 1.816
08267500 2011 8 4 12 43200 2.936 291.284 0 23.669 10.948 1193.843 1.870
08267500 2011 8 5 12 43200 2.699 258.659 0 23.742 11.469 1147.307 1.853
08267500 2011 8 6 12 43200 5.190 265.256 0 23.548 10.871 1166.346 1.861
08267500 2011 8 7 12 43200 0.684 256.907 0 23.047 11.870 1039.682 1.761
08267500 2011 8 8 12 43200 0.198 321.972 0 24.947 10.972 971.147 1.998
08267500 2011 8 9 12 43200 0.000 336.375 0 25.766 10.178 612.143 2.111
08267500 2011 8 10 12 43200 0.000 341.503 0 27.512 10.971 501.741 2.254
08269000 2011 8 1 12 43200 19.907 282.500 0 19.740 11.428 1322.715 1.441
08269000 2011 8 2 12 43200 4.430 206.478 0 23.104 11.047 1249.994 1.815
08269000 2011 8 3 12 43200 2.408 240.148 0 23.387 12.273 1201.194 1.782
08269000 2011 8 4 12 43200 2.827 281.563 0 23.308 10.950 1187.250 1.841
08269000 2011 8 5 12 43200 2.408 248.843 0 23.288 11.450 1143.500 1.814
08269000 2011 8 6 12 43200 5.346 250.017 0 23.039 10.992 1160.547 1.811
08269000 2011 8 7 12 43200 0.750 251.538 0 23.001 11.777 1034.978 1.768
08269000 2011 8 8 12 43200 0.151 323.611 0 24.877 10.975 967.242 1.998
08269000 2011 8 9 12 43200 0.000 336.284 0 25.797 10.206 616.038 2.121
08269000 2011 8 10 12 43200 0.000 341.470 0 27.472 11.066 502.271 2.255
08271000 2011 8 1 12 43200 22.840 283.625 0 19.813 11.550 1337.413 1.437
08271000 2011 8 2 12 43200 3.700 214.625 0 23.250 10.950 1254.473 1.830
08271000 2011 8 3 12 43200 1.800 254.375 0 23.893 12.492 1204.455 1.819
08271000 2011 8 4 12 43200 2.900 291.625 0 23.673 10.950 1193.897 1.873
08271000 2011 8 5 12 43200 2.700 258.875 0 23.750 11.475 1147.618 1.856
08271000 2011 8 6 12 43200 5.200 265.125 0 23.550 10.870 1166.874 1.864
08271000 2011 8 7 12 43200 0.670 257.375 0 23.050 11.875 1039.666 1.763
08271000 2011 8 8 12 43200 0.200 322.000 0 24.950 10.975 971.649 2.000
08271000 2011 8 9 12 43200 0.000 336.375 0 25.772 10.181 612.067 2.114
08271000 2011 8 10 12 43200 0.000 341.500 0 27.521 10.969 501.742 2.258
08324000 2011 8 1 12 43200 37.479 232.097 0 22.498 15.633 1489.301 1.494
08324000 2011 8 2 12 43200 0.000 305.660 0 28.837 15.497 1178.643 2.265
08324000 2011 8 3 12 43200 4.358 238.012 0 26.667 16.008 1285.598 1.981
08324000 2011 8 4 12 43200 10.312 266.942 0 27.268 14.982 1237.602 2.115
08324000 2011 8 5 12 43200 3.982 213.226 0 25.666 16.468 1171.862 1.827
08324000 2011 8 6 12 43200 13.908 275.448 0 26.637 14.244 1233.717 2.085
08324000 2011 8 7 12 43200 0.456 191.104 0 24.866 17.084 1141.140 1.676
08324000 2011 8 8 12 43200 0.255 318.817 0 28.063 16.732 971.297 2.100
08324000 2011 8 9 12 43200 0.000 336.905 0 29.580 14.992 494.582 2.376
08324000 2011 8 10 12 43200 0.000 338.691 0 30.855 16.819 471.872 2.424
08377900 2011 8 1 12 43200 33.486 289.224 0 22.406 12.873 1337.969 1.683
08377900 2011 8 2 12 43200 3.149 202.774 0 25.360 13.045 1226.016 2.000
08377900 2011 8 3 12 43200 8.931 143.309 0 24.330 13.104 1277.273 1.884
08377900 2011 8 4 12 43200 20.929 256.182 0 24.086 12.920 1184.718 1.867
08377900 2011 8 5 12 43200 21.769 211.028 0 21.936 13.379 1261.759 1.595
08377900 2011 8 6 12 43200 7.557 289.325 0 24.208 12.331 1138.202 1.913
08377900 2011 8 7 12 43200 0.175 227.559 0 23.737 13.956 1028.988 1.765
08377900 2011 8 8 12 43200 0.000 322.286 0 25.883 12.802 956.651 2.070
08377900 2011 8 9 12 43200 0.000 334.695 0 26.740 12.625 586.477 2.170
08377900 2011 8 10 12 43200 0.000 339.994 0 27.839 13.976 486.947 2.224
08378500 2011 8 1 12 43200 36.580 288.915 0 22.390 13.024 1353.689 1.676
08378500 2011 8 2 12 43200 2.587 208.040 0 25.112 13.413 1227.190 1.958
08378500 2011 8 3 12 43200 8.919 173.592 0 24.414 13.534 1269.518 1.873
08378500 2011 8 4 12 43200 18.675 266.734 0 24.379 13.410 1192.762 1.876
08378500 2011 8 5 12 43200 18.841 207.222 0 22.279 13.712 1246.873 1.616
08378500 2011 8 6 12 43200 9.355 298.361 0 24.439 12.301 1143.792 1.945
08378500 2011 8 7 12 43200 0.403 239.769 0 23.357 14.387 1045.824 1.696
08378500 2011 8 8 12 43200 0.020 321.128 0 26.073 13.058 967.265 2.083
08378500 2011 8 9 12 43200 0.000 335.351 0 26.667 13.214 572.868 2.139
08378500 2011 8 10 12 43200 0.000 339.800 0 27.972 14.208 483.404 2.232
08380500 2011 8 1 12 43200 34.915 302.244 0 23.911 14.021 1368.550 1.789
08380500 2011 8 2 12 43200 1.525 219.888 0 26.161 14.194 1241.025 2.035
08380500 2011 8 3 12 43200 9.057 141.562 0 24.529 14.010 1323.389 1.861
08380500 2011 8 4 12 43200 24.865 244.025 0 24.874 13.783 1219.320 1.914
08380500 2011 8 5 12 43200 17.791 227.781 0 23.769 14.152 1286.896 1.764
08380500 2011 8 6 12 43200 4.796 283.740 0 25.436 13.869 1161.085 1.972
08380500 2011 8 7 12 43200 0.081 215.284 0 24.898 15.134 1050.232 1.830
08380500 2011 8 8 12 43200 0.021 314.989 0 27.015 14.019 975.571 2.141
08380500 2011 8 9 12 43200 0.000 331.909 0 28.017 13.841 617.808 2.261
08380500 2011 8 10 12 43200 0.000 338.762 0 29.070 15.371 504.662 2.299
09034900 2011 8 1 12 43200 13.700 314.750 0 18.583 7.584 1074.583 1.333
09034900 2011 8 2 12 43200 2.800 241.375 0 19.850 6.750 980.525 1.466
09034900 2011 8 3 12 43200 2.800 270.875 0 20.293 8.150 915.348 1.454
09034900 2011 8 4 12 43200 4.400 162.125 0 17.850 6.450 860.026 1.315
09034900 2011 8 5 12 43200 6.300 180.625 0 18.075 7.075 921.951 1.311
09034900 2011 8 6 12 43200 2.700 264.875 0 19.297 6.470 853.274 1.430
09034900 2011 8 7 12 43200 0.200 244.875 0 18.333 7.075 775.193 1.332
09034900 2011 8 8 12 43200 1.200 256.375 0 18.350 5.875 730.208 1.374
09034900 2011 8 9 12 43200 0.000 338.250 0 20.772 5.781 566.320 1.567
09034900 2011 8 10 12 43200 0.000 342.125 0 22.321 6.569 430.951 1.668
09035800 2011 8 1 12 43200 13.700 314.750 0 18.583 7.584 1074.583 1.331
09035800 2011 8 2 12 43200 2.800 241.375 0 19.850 6.750 980.525 1.463
09035800 2011 8 3 12 43200 2.800 270.875 0 20.293 8.150 915.348 1.452
09035800 2011 8 4 12 43200 4.400 162.125 0 17.850 6.450 860.026 1.313
09035800 2011 8 5 12 43200 6.300 180.625 0 18.075 7.075 921.951 1.308
09035800 2011 8 6 12 43200 2.700 264.875 0 19.297 6.470 853.274 1.428
09035800 2011 8 7 12 43200 0.200 244.875 0 18.333 7.075 775.193 1.330
09035800 2011 8 8 12 43200 1.200 256.375 0 18.350 5.875 730.208 1.372
09035800 2011 8 9 12 43200 0.000 338.250 0 20.772 5.781 566.320 1.564
09035800 2011 8 10 12 43200 0.000 342.125 0 22.321 6.569 430.951 1.665
09035900 2011 8 1 12 43200 13.700 314.750 0 18.583 7.584 1074.583 1.331
09035900 2011 8 2 12 43200 2.800 241.375 0 19.850 6.750 980.525 1.463
09035900 2011 8 3 12 43200 2.800 270.875 0 20.293 8.150 915.348 1.452
09035900 2011 8 4 12 43200 4.400 162.125 0 17.850 6.450 860.026 1.313
09035900 2011 8 5 12 43200 6.300 180.625 0 18.075 7.075 921.951 1.309
09035900 2011 8 6 12 43200 2.700 264.875 0 19.297 6.470 853.274 1.428
09035900 2011 8 7 12 43200 0.200 244.875 0 18.333 7.075 775.193 1.330
09035900 2011 8 8 12 43200 1.200 256.375 0 18.350 5.875 730.208 1.372
09035900 2011 8 9 12 43200 0.000 338.250 0 20.772 5.781 566.320 1.564
09035900 2011 8 10 12 43200 0.000 342.125 0 22.321 6.569 430.951 1.666
09047700 2011 8 1 12 43200 10.500 286.875 0 17.850 6.784 1025.288 1.313
09047700 2011 8 2 12 43200 2.300 241.375 0 20.650 6.250 930.865 1.556
09047700 2011 8 3 12 43200 5.700 213.625 0 17.500 8.450 930.120 1.214
09047700 2011 8 4 12 43200 5.900 172.500 0 16.350 6.250 867.539 1.211
09047700 2011 8 5 12 43200 13.800 189.375 0 15.575 6.175 935.552 1.150
09047700 2011 8 6 12 43200 3.800 252.875 0 18.297 5.670 833.484 1.386
09047700 2011 8 7 12 43200 0.800 236.000 0 17.433 5.675 772.877 1.318
09047700 2011 8 8 12 43200 0.500 270.625 0 17.750 5.375 685.838 1.353
09047700 2011 8 9 12 43200 -0.000 340.000 0 20.272 4.982 526.419 1.560
09047700 2011 8 10 12 43200 0.000 342.250 0 21.921 5.369 422.850 1.679
09065500 2011 8 1 12 43200 12.709 307.938 0 18.569 7.700 1097.262 1.336
09065500 2011 8 2 12 43200 1.829 258.610 0 20.182 6.930 986.046 1.496
09065500 2011 8 3 12 43200 2.504 268.908 0 20.057 8.156 931.781 1.443
09065500 2011 8 4 12 43200 1.542 198.956 0 18.169 6.795 854.298 1.337
09065500 2011 8 5 12 43200 8.563 216.887 0 18.603 7.287 958.199 1.354
09065500 2011 8 6 12 43200 3.349 277.732 0 19.913 6.751 881.199 1.479
09065500 2011 8 7 12 43200 0.555 247.430 0 19.158 7.297 815.660 1.400
09065500 2011 8 8 12 43200 2.000 259.951 0 18.556 6.087 750.811 1.392
09065500 2011 8 9 12 43200 -0.000 338.436 0 21.317 6.297 558.593 1.605
09065500 2011 8 10 12 43200 0.000 341.867 0 22.798 6.688 454.375 1.713
09066000 2011 8 1 12 43200 12.100 301.250 0 17.283 6.684 1067.765 1.270
09066000 2011 8 2 12 43200 2.100 248.875 0 20.250 6.050 942.551 1.529
09066000 2011 8 3 12 43200 4.400 245.375 0 18.093 7.750 928.894 1.295
09066000 2011 8 4 12 43200 3.100 199.125 0 18.373 6.050 851.632 1.380
09066000 2011 8 5 12 43200 15.200 202.750 0 16.775 6.475 962.880 1.237
09066000 2011 8 6 12 43200 4.500 257.500 0 18.897 5.870 847.041 1.428
09066000 2011 8 7 12 43200 1.300 230.500 0 17.533 5.875 804.726 1.319
09066000 2011 8 8 12 43200 2.000 284.500 0 18.150 5.275 701.909 1.387
09066000 2011 8 9 12 43200 -0.000 339.875 0 20.572 5.281 519.601 1.575
09066000 2011 8 10 12 43200 0.000 342.375 0 22.121 5.469 435.104 1.692
09066200 2011 8 1 12 43200 13.000 311.125 0 19.183 8.184 1111.451 1.367
09066200 2011 8 2 12 43200 1.700 263.250 0 20.150 7.350 1007.102 1.478
09066200 2011 8 3 12 43200 1.600 280.125 0 20.993 8.350 932.994 1.513
09066200 2011 8 4 12 43200 0.800 198.875 0 18.250 7.150 855.419 1.329
09066200 2011 8 5 12 43200 5.400 223.625 0 19.475 7.675 955.709 1.411
09066200 2011 8 6 12 43200 2.800 287.375 0 20.397 7.170 897.712 1.504
09066200 2011 8 7 12 43200 0.200 255.500 0 19.933 7.975 820.835 1.438
09066200 2011 8 8 12 43200 2.000 248.250 0 18.850 6.475 774.558 1.401
09066200 2011 8 9 12 43200 0.000 337.750 0 21.672 6.781 577.537 1.619
09066200 2011 8 10 12 43200 0.000 341.625 0 23.121 7.269 463.701 1.722
09066300 2011 8 1 12 43200 12.053 307.748 0 19.498 8.342 1118.374 1.387
09066300 2011 8 2 12 43200 1.665 268.820 0 20.238 7.613 1017.529 1.476
09066300 2011 8 3 12 43200 1.319 281.528 0 21.133 8.490 937.262 1.520
09066300 2011 8 4 12 43200 0.765 203.480 0 18.388 7.325 865.705 1.334
09066300 2011 8 5 12 43200 4.751 231.694 0 19.703 7.850 963.612 1.423
09066300 2011 8 6 12 43200 2.695 287.901 0 20.590 7.346 909.877 1.514
09066300 2011 8 7 12 43200 0.165 257.605 0 20.249 8.150 831.899 1.458
09066300 2011 8 8 12 43200 2.158 252.679 0 19.078 6.650 783.287 1.414
09066300 2011 8 9 12 43200 0.000 337.377 0 21.918 6.974 581.426 1.633
09066300 2011 8 10 12 43200 0.000 341.011 0 23.331 7.427 472.193 1.735
09081600 2011 8 1 12 43200 7.442 319.197 0 18.925 8.657 1142.500 1.350
09081600 2011 8 2 12 43200 0.258 292.836 0 21.120 8.482 1025.941 1.547
09081600 2011 8 3 12 43200 3.930 207.276 0 19.455 9.258 1042.943 1.370
09081600 2011 8 4 12 43200 8.170 231.611 0 19.174 8.206 1029.632 1.390
09081600 2011 8 5 12 43200 25.481 260.582 0 18.932 8.316 1115.825 1.365
09081600 2011 8 6 12 43200 3.572 267.653 0 20.072 8.347 1034.244 1.462
09081600 2011 8 7 12 43200 2.524 306.497 0 20.297 8.908 941.461 1.459
09081600 2011 8 8 12 43200 2.525 327.687 0 20.569 7.266 829.154 1.542
09081600 2011 8 9 12 43200 0.000 337.967 0 21.868 7.606 580.496 1.640
09081600 2011 8 10 12 43200 0.000 339.518 0 22.925 8.346 540.032 1.705
09107000 2011 8 1 12 43200 4.750 286.383 0 18.252 6.847 957.237 1.387
09107000 2011 8 2 12 43200 0.505 256.388 0 18.453 6.501 897.067 1.416
09107000 2011 8 3 12 43200 13.863 223.787 0 16.216 7.838 999.610 1.168
09107000 2011 8 4 12 43200 10.367 264.299 0 16.127 6.892 900.363 1.204
09107000 2011 8 5 12 43200 29.361 258.500 0 14.707 7.098 954.558 1.070
09107000 2011 8 6 12 43200 1.688 293.058 0 17.939 6.729 834.305 1.365
09107000 2011 8 7 12 43200 0.362 266.939 0 17.691 6.573 780.070 1.350
09107000 2011 8 8 12 43200 1.732 317.556 0 17.931 5.638 690.119 1.402
09107000 2011 8 9 12 43200 0.000 339.230 0 19.722 5.368 483.230 1.556
09107000 2011 8 10 12 43200 0.000 341.480 0 21.355 5.956 422.850 1.672
09223000 2011 8 1 12 43200 14.605 284.379 0 18.834 12.710 1398.037 0.972
09223000 2011 8 2 12 43200 0.000 338.185 0 23.314 8.386 932.052 1.521
09223000 2011 8 3 12 43200 0.000 225.181 0 22.408 11.298 829.511 1.352
09223000 2011 8 4 12 43200 0.000 307.060 0 24.017 9.290 948.129 1.547
09223000 2011 8 5 12 43200 0.096 335.109 0 25.198 11.519 864.820 1.568
09223000 2011 8 6 12 43200 0.008 334.365 0 25.090 11.894 670.967 1.546
09223000 2011 8 7 12 43200 0.000 326.636 0 24.685 11.103 559.662 1.542
09223000 2011 8 8 12 43200 0.000 330.650 0 23.502 10.979 613.943 1.452
09223000 2011 8 9 12 43200 0.000 333.375 0 24.529 10.877 530.039 1.537
09223000 2011 8 10 12 43200 0.000 334.070 0 26.785 10.073 458.072 1.736
09306242 2011 8 1 12 43200 0.153 299.979 0 26.661 15.763 1246.260 1.678
09306242 2011 8 2 12 43200 0.023 303.091 0 26.552 15.276 1096.110 1.693
09306242 2011 8 3 12 43200 0.000 259.776 0 27.925 15.052 764.041 1.837
09306242 2011 8 4 12 43200 4.700 279.318 0 27.445 13.486 1152.180 1.861
09306242 2011 8 5 12 43200 0.523 188.219 0 26.697 14.524 1151.847 1.745
09306242 2011 8 6 12 43200 0.477 279.522 0 28.052 16.955 1065.345 1.751
09306242 2011 8 7 12 43200 2.871 326.697 0 28.782 15.894 901.879 1.879
09306242 2011 8 8 12 43200 1.647 327.043 0 28.629 14.660 831.023 1.921
09306242 2011 8 9 12 43200 0.000 332.170 0 29.828 15.060 565.378 2.017
09306242 2011 8 10 12 43200 0.000 333.359 0 31.100 15.748 470.793 2.109
09312600 2011 8 1 12 43200 27.367 292.738 0 19.656 11.498 1386.201 1.238
09312600 2011 8 2 12 43200 0.203 327.232 0 23.000 9.974 955.605 1.608
09312600 2011 8 3 12 43200 0.987 166.397 0 23.669 11.993 938.107 1.584
09312600 2011 8 4 12 43200 3.257 233.001 0 22.387 9.985 1099.000 1.555
09312600 2011 8 5 12 43200 0.892 258.116 0 23.983 12.287 1045.822 1.599
09312600 2011 8 6 12 43200 0.009 324.434 0 24.167 12.983 861.571 1.584
09312600 2011 8 7 12 43200 0.000 335.081 0 23.854 11.797 680.468 1.609
09312600 2011 8 8 12 43200 0.000 333.586 0 24.367 10.808 614.951 1.695
09312600 2011 8 9 12 43200 0.000 333.602 0 25.691 11.814 580.490 1.773
09312600 2011 8 10 12 43200 0.000 334.859 0 26.936 12.686 496.574 1.851
09352900 2011 8 1 12 43200 9.915 325.438 0 17.932 7.243 1125.174 1.424
09352900 2011 8 2 12 43200 1.214 263.022 0 22.039 6.900 945.515 1.802
09352900 2011 8 3 12 43200 12.765 236.094 0 17.285 8.370 1038.077 1.311
09352900 2011 8 4 12 43200 17.389 315.523 0 17.879 7.314 1038.521 1.416
09352900 2011 8 5 12 43200 19.012 283.002 0 17.456 7.308 1040.642 1.377
09352900 2011 8 6 12 43200 4.183 279.265 0 20.617 6.764 911.459 1.681
09352900 2011 8 7 12 43200 8.891 273.893 0 16.188 8.085 941.721 1.220
09352900 2011 8 8 12 43200 0.374 333.392 0 20.639 6.459 720.714 1.693
09352900 2011 8 9 12 43200 0.000 340.438 0 21.897 6.987 498.836 1.787
09352900 2011 8 10 12 43200 0.000 342.725 0 23.545 7.284 455.693 1.924
09378170 2011 8 1 12 43200 0.000 313.022 0 26.397 17.208 1298.617 1.710
09378170 2011 8 2 12 43200 0.000 263.981 0 27.504 17.364 1185.180 1.826
09378170 2011 8 3 12 43200 0.002 206.834 0 27.312 19.385 939.711 1.652
09378170 2011 8 4 12 43200 4.124 235.032 0 26.898 16.964 1204.453 1.784
09378170 2011 8 5 12 43200 1.691 238.060 0 27.872 19.552 1110.672 1.708
09378170 2011 8 6 12 43200 0.200 236.144 0 27.064 17.787 1144.371 1.746
09378170 2011 8 7 12 43200 1.781 312.976 0 28.840 17.686 992.949 1.956
09378170 2011 8 8 12 43200 0.000 335.497 0 28.574 18.091 577.228 1.899
09378170 2011 8 9 12 43200 0.000 340.298 0 29.662 17.565 412.521 2.055
09378170 2011 8 10 12 43200 0.000 334.131 0 30.925 17.848 386.002 2.178
09378630 2011 8 1 12 43200 0.000 312.875 0 26.383 17.184 1298.869 1.716
09378630 2011 8 2 12 43200 0.000 263.250 0 27.478 17.350 1185.072 1.830
09378630 2011 8 3 12 43200 0.000 206.625 0 27.293 19.350 938.761 1.659
09378630 2011 8 4 12 43200 4.100 234.375 0 26.873 16.950 1203.946 1.788
09378630 2011 8 5 12 43200 1.700 237.500 0 27.865 19.550 1109.775 1.714
09378630 2011 8 6 12 43200 0.200 235.625 0 27.050 17.770 1143.664 1.752
09378630 2011 8 7 12 43200 1.800 313.000 0 28.833 17.675 992.053 1.963
09378630 2011 8 8 12 43200 0.000 335.500 0 28.550 18.075 576.447 1.905
09378630 2011 8 9 12 43200 0.000 340.375 0 29.650 17.582 411.398 2.060
09378630 2011 8 10 12 43200 0.000 334.125 0 30.921 17.869 385.458 2.184
09386900 2011 8 1 12 43200 21.446 257.220 0 24.823 15.109 1403.498 1.848
09386900 2011 8 2 12 43200 0.092 174.809 0 25.020 15.705 1272.084 1.830
09386900 2011 8 3 12 43200 2.880 205.423 0 27.272 17.201 1235.373 1.999
09386900 2011 8 4 12 43200 0.192 227.700 0 26.653 16.298 1173.638 1.987
09386900 2011 8 5 12 43200 3.271 181.526 0 25.494 16.606 1200.638 1.821
09386900 2011 8 6 12 43200 2.701 235.081 0 26.081 17.090 1230.353 1.857
09386900 2011 8 7 12 43200 0.722 194.207 0 26.518 17.162 1152.806 1.907
09386900 2011 8 8 12 43200 0.699 320.481 0 29.184 17.021 1034.570 2.247
09386900 2011 8 9 12 43200 0.000 333.774 0 29.776 16.195 675.691 2.367
09386900 2011 8 10 12 43200 0.000 333.028 0 30.932 17.055 527.567 2.454
09404450 2011 8 1 12 43200 1.245 255.240 0 23.401 12.285 1357.846 1.721
09404450 2011 8 2 12 43200 -0.000 322.588 0 26.123 14.466 1076.092 1.888
09404450 2011 8 3 12 43200 0.000 275.707 0 26.264 15.842 878.528 1.822
09404450 2011 8 4 12 43200 2.659 194.719 0 25.340 15.131 1041.518 1.764
09404450 2011 8 5 12 43200 -0.000 307.687 0 27.496 14.917 999.419 2.010
09404450 2011 8 6 12 43200 0.000 327.859 0 26.084 15.267 907.611 1.837
09404450 2011 8 7 12 43200 0.000 289.054 0 26.509 14.443 898.749 1.930
09404450 2011 8 8 12 43200 0.000 337.563 0 27.171 12.369 432.837 2.097
09404450 2011 8 9 12 43200 0.000 339.791 0 27.600 12.686 383.967 2.127
09404450 2011 8 10 12 43200 0.000 329.460 0 28.705 13.786 434.293 2.191
09430500 2011 8 1 12 43200 13.658 290.149 0 25.816 15.898 1430.529 2.069
09430500 2011 8 2 12 43200 0.001 298.816 0 28.467 15.967 1174.016 2.408
09430500 2011 8 3 12 43200 0.045 169.985 0 27.772 17.248 1179.849 2.226
09430500 2011 8 4 12 43200 0.664 196.631 0 26.544 17.282 1131.858 2.057
09430500 2011 8 5 12 43200 7.118 168.377 0 25.947 16.361 1241.155 2.051
09430500 2011 8 6 12 43200 0.109 163.685 0 26.631 16.813 1147.488 2.107
09430500 2011 8 7 12 43200 0.022 151.946 0 26.599 17.485 1068.844 2.047
09430500 2011 8 8 12 43200 0.100 245.430 0 28.675 16.738 1096.891 2.383
09430500 2011 8 9 12 43200 0.000 281.967 0 29.995 17.483 961.532 2.504
09430500 2011 8 10 12 43200 0.000 326.971 0 32.072 18.691 693.713 2.697
09430600 2011 8 1 12 43200 19.071 231.255 0 26.056 16.591 1525.952 2.040
09430600 2011 8 2 12 43200 0.000 306.880 0 29.711 17.031 1247.959 2.489
09430600 2011 8 3 12 43200 0.000 201.620 0 28.882 18.205 1235.538 2.294
09430600 2011 8 4 12 43200 0.633 218.062 0 27.701 18.342 1148.020 2.120
09430600 2011 8 5 12 43200 6.176 179.907 0 27.082 16.927 1300.094 2.151
09430600 2011 8 6 12 43200 0.100 165.412 0 27.393 17.795 1183.155 2.123
09430600 2011 8 7 12 43200 0.000 179.519 0 28.188 18.218 1102.253 2.198
09430600 2011 8 8 12 43200 0.200 270.256 0 29.972 18.166 1156.154 2.444
09430600 2011 8 9 12 43200 0.000 279.748 0 31.153 18.836 1025.944 2.554
09430600 2011 8 10 12 43200 0.000 326.949 0 33.816 19.950 734.451 2.835
09447800 2011 8 1 12 43200 11.503 191.324 0 28.248 21.722 1852.540 1.872
09447800 2011 8 2 12 43200 0.577 305.958 0 31.656 20.352 1736.625 2.525
09447800 2011 8 3 12 43200 0.005 293.366 0 33.510 23.266 1402.775 2.540
09447800 2011 8 4 12 43200 0.489 278.937 0 32.967 23.411 1286.055 2.442
09447800 2011 8 5 12 43200 1.613 271.832 0 33.133 22.410 1401.112 2.563
09447800 2011 8 6 12 43200 3.238 236.467 0 32.944 22.630 1401.326 2.514
09447800 2011 8 7 12 43200 0.000 249.053 0 33.823 23.245 1342.524 2.590
09447800 2011 8 8 12 43200 0.000 304.042 0 35.282 23.527 1325.592 2.784
09447800 2011 8 9 12 43200 0.000 322.359 0 36.715 24.426 1003.766 2.920
09447800 2011 8 10 12 43200 0.000 324.623 0 37.576 24.293 663.570 3.060
09480000 2011 8 1 12 43200 85.122 227.208 0 26.306 17.879 1937.052 2.084
09480000 2011 8 2 12 43200 0.146 315.429 0 30.417 19.558 1709.303 2.545
09480000 2011 8 3 12 43200 0.000 231.009 0 31.884 21.951 1551.657 2.548
09480000 2011 8 4 12 43200 0.000 165.564 0 31.643 22.549 1533.764 2.449
09480000 2011 8 5 12 43200 3.401 268.286 0 32.629 21.803 1620.021 2.679
09480000 2011 8 6 12 43200 0.000 270.768 0 31.034 21.212 1643.624 2.487
09480000 2011 8 7 12 43200 0.082 182.950 0 29.854 21.901 1660.969 2.225
09480000 2011 8 8 12 43200 0.097 255.974 0 32.766 22.481 1666.748 2.636
09480000 2011 8 9 12 43200 0.012 298.516 0 34.895 23.493 1367.806 2.876
09480000 2011 8 10 12 43200 0.000 326.256 0 35.487 23.899 958.553 2.931
09484000 2011 8 1 12 43200 13.813 168.762 0 30.135 21.654 1984.841 2.228
